layers.dns.dns.flags_tree.dns.flags.authoritative,layers.dns.dns.response_to,Disk_Write,Active,layers.icmp.udp.udp.checksum,Inactive,layers.dns.dns.flags_tree.dns.flags.recdesired,layers.dns.dns.flags_tree.dns.flags.response,Tcp_Established,Buffers,MemFree,pgfree,layers.rtps.rtps.version,layers.ip.ip.checksum,pgalloc_dma,Net_Received,pgpgin,layers.ip.ip.ttl,layers.rtps.rtps.magic,layers.rtps.rtps.version_tree.rtps.version.minor,publisher_count,pgactivate,Tcp_Close,layers.udp.udp.checksum,src_topic,Tcp_TimeWait,msg_data,SwapFree,nr_inactive_file,nr_active_file,layers.rtps.rtps.version_tree.rtps.version.major,pgmajfault,layers.dns.dns.count.answers,Cached,layers.dns.dns.flags_tree.dns.flags.opcode,layers.udp.udp.stream,layers.icmp.ip.ip.checksum,subscribers_count,layers.dns.dns.count.add_rr,layers.dns.dns.flags_tree.dns.flags.ad,layers.icmp.icmp.checksum,Tcp_Syn,layers.dns.dns.flags_tree.dns.flags.recavail,layers.dns.dns.flags_tree.dns.flags.z,pgfault,layers.dns.dns.count.queries,msg_type,layers.udp.udp.payload,pgdeactivate,layers.ip.ip.ttl_tree._ws.expert._ws.expert.severity,layers.ip.ip.ttl_tree._ws.expert._ws.expert.group,layers.dns.dns.flags_tree.dns.flags.truncated,layers.udp.udp.stream.pnum,pgpgout,layers.dns.dns.flags,layers.rtps.rtps.vendorId,layers.ip.ip.stream,Tcp_Listen,topic_name,Net_Sent,Disk_Read,attack,timestamp
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,14227,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,8,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2472.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,2052,0.0,-1.0,-1.0,0.0,6.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7175884
0.0,13666.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4567,6.0,3346658.0,909666.0,1,0,-1.0,4.0,68240.0,0.0,8,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2472.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,0,5926,0.0,4194304.0,33554432.0,0.0,7.0,48667.0,2,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7207778
0.0,13667.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4566,6.0,3346658.0,909666.0,1,0,-1.0,4.0,68240.0,0.0,8,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2472.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,0,2053,0.0,4194304.0,33554432.0,0.0,8.0,48667.0,2,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7213335
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,11382,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,6,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,1856.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,6653,0.0,-1.0,-1.0,0.0,3.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7221727
0.0,13670.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4575,6.0,3346658.0,909666.0,1,0,-1.0,4.0,68240.0,0.0,6,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,1856.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,0,6654,0.0,4194304.0,33554432.0,0.0,4.0,48667.0,2,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.724552
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,7386,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,6,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2473.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,6653,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7247386
0.0,13672.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4574,6.0,3346658.0,909666.0,1,0,-1.0,4.0,68240.0,0.0,6,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2473.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,0,6654,0.0,4194304.0,33554432.0,0.0,2.0,48667.0,2,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7272136
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,17223,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,5,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2474.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,5755,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7280798
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,17222,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,5,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2474.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,6243,0.0,-1.0,-1.0,0.0,2.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7281258
0.0,13674.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4581,6.0,3346658.0,909666.0,1,0,-1.0,4.0,68240.0,0.0,5,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2474.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,0,5756,0.0,4194304.0,33554432.0,0.0,3.0,48667.0,2,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.73417
0.0,13675.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4580,6.0,3346658.0,909666.0,1,0,-1.0,4.0,68240.0,0.0,5,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2474.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,0,6244,0.0,4194304.0,33554432.0,0.0,4.0,48667.0,2,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7352612
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,17221,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,5,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2474.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,5755,0.0,-1.0,-1.0,0.0,5.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.735387
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,17220,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,5,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2474.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,6243,0.0,-1.0,-1.0,0.0,6.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.735433
0.0,13678.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4579,6.0,3346658.0,909666.0,1,0,-1.0,4.0,68240.0,0.0,5,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2474.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,0,5756,0.0,4194304.0,33554432.0,0.0,7.0,48667.0,2,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.744878
0.0,13679.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4578,6.0,3346658.0,909666.0,1,0,-1.0,4.0,68240.0,0.0,5,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2474.0,0,2.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,0,6244,0.0,4194304.0,33554432.0,0.0,8.0,48667.0,2,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7455072
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,18219,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,8,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2475.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,10129,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7457354
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,18218,6.0,3346658.0,909666.0,64,0,-1.0,4.0,68240.0,0.0,8,6,0.0,0,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2475.0,0,2.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,0,5815,0.0,-1.0,-1.0,0.0,2.0,48667.0,1,0,2,7.0,2,4476173.0,931498496.0,0,1778585750.7457795
0.0,13682.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4560,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2475.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,10130,0.0,4194304.0,33554432.0,0.0,3.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7501795
0.0,13683.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4559,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2475.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,5816,0.0,4194304.0,33554432.0,0.0,4.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7506864
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,18217,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2475.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,10129,0.0,-1.0,-1.0,0.0,5.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.750821
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,18216,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2475.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,5815,0.0,-1.0,-1.0,0.0,6.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7508686
0.0,13686.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4558,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2475.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,10130,0.0,4194304.0,33554432.0,0.0,7.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7538078
0.0,13687.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4557,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2475.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,5816,0.0,4194304.0,33554432.0,0.0,8.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.754374
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,14908,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,6,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2476.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,7349,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.755344
0.0,13690.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4565,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,6,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2476.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,7350,0.0,4194304.0,33554432.0,0.0,2.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7617972
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,10369,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,6,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2477.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,7349,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.761976
0.0,13692.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4564,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,6,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2477.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,7350,0.0,4194304.0,33554432.0,0.0,2.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.768134
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,10356,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2478.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,4715,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7692604
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,10355,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2478.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,7459,0.0,-1.0,-1.0,0.0,2.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.769318
0.0,13694.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4573,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2478.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,4716,0.0,4194304.0,33554432.0,0.0,3.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.77292
0.0,13695.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4572,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2478.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,7460,0.0,4194304.0,33554432.0,0.0,4.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.773291
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,10354,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2478.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,4715,0.0,-1.0,-1.0,0.0,5.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.773451
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,10353,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2478.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,7459,0.0,-1.0,-1.0,0.0,6.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7734983
0.0,13698.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4571,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2478.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,4716,0.0,4194304.0,33554432.0,0.0,7.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7798002
0.0,13699.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4570,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2478.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,7460,0.0,4194304.0,33554432.0,0.0,8.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7800927
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,13566,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2479.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,7009,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7803266
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,13565,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2479.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,10465,0.0,-1.0,-1.0,0.0,2.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7803717
0.0,13702.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4552,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2479.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,7010,0.0,4194304.0,33554432.0,0.0,3.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7835674
0.0,13703.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4551,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2479.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,10466,0.0,4194304.0,33554432.0,0.0,4.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7839148
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,13564,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2479.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,7009,0.0,-1.0,-1.0,0.0,5.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7840383
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,13563,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2479.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,10465,0.0,-1.0,-1.0,0.0,6.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7840807
0.0,13706.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4550,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2479.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,7010,0.0,4194304.0,33554432.0,0.0,7.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.787349
0.0,13707.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4549,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,8,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2479.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,10466,0.0,4194304.0,33554432.0,0.0,8.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.787762
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,15288,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,6,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2480.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,8555,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7886868
0.0,13710.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4557,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,6,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2480.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,8556,0.0,4194304.0,33554432.0,0.0,2.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.792246
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,12992,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,6,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2481.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,8555,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7924483
0.0,13712.0,49835008.0,317386752.0,0,999845888.0,1.0,1.0,2.0,53755904.0,2442670080.0,4866763.0,0,4556,6.0,3346658.0,909666.0,1,0,-1.0,1.0,68240.0,0.0,6,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2481.0,0,3.0,1.0,-1.0,0,0.0,1.0,0.0,1199331.0,1.0,2,8556,0.0,4194304.0,33554432.0,0.0,2.0,48667.0,2,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7948563
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,3725,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2482.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,6877,0.0,-1.0,-1.0,0.0,1.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7957091
-1.0,-1.0,49835008.0,317386752.0,0,999845888.0,1.0,0.0,2.0,53755904.0,2442670080.0,4866763.0,0,3724,6.0,3346658.0,909666.0,64,0,-1.0,1.0,68240.0,0.0,5,4,0.0,2,1073737728.0,127754.0,76603.0,-1.0,3375.0,0.0,844533760.0,0.0,2482.0,0,3.0,1.0,1.0,0,0.0,-1.0,0.0,1199331.0,1.0,2,798,0.0,-1.0,-1.0,0.0,2.0,48667.0,1,0,2,7.0,0,4476173.0,931498496.0,0,1778585750.7957544
