ms,MemFree,Buffers,Cached,Active,Inactive,SwapFree,pgpgin,pgpgout,pgalloc_dma,pgfree,pgactivate,pgdeactivate,pgfault,pgmajfault,Disk_Read,Disk_Write,Net_Sent,Net_Received,Tcp_Listen,Tcp_Established,Tcp_Syn,Tcp_TimeWait,Tcp_Close,nr_active_file,nr_inactive_file
1778298741386,2574041088,52772864,756236288,233517056,943824896,1073737728,834922,39791,6,2634501,48166,0,754544,3377,854960640,40745984,1453538,1063882,7,2,0,0,0,56133,126629
1778298741681,2574041088,52772864,756236288,233517056,943824896,1073737728,834922,39791,6,2636131,48166,0,754544,3377,854960640,40745984,1453736,1063882,7,2,0,0,0,56133,126629
1778298741977,2573783040,52772864,756236288,233517056,943796224,1073737728,834922,39791,6,2638270,48166,0,755353,3377,854960640,40745984,1457278,1065340,7,2,0,0,0,56133,126629
1778298742273,2573783040,52772864,756236288,233517056,943796224,1073737728,834922,39791,6,2639900,48166,0,755353,3377,854960640,40745984,1459074,1065996,7,2,0,0,0,56133,126629
1778298742567,2573783040,52772864,756236288,233517056,943796224,1073737728,834922,39791,6,2641530,48166,0,755353,3377,854960640,40745984,1459390,1066036,7,2,0,0,0,56133,126629
1778298742862,2573783040,52772864,756240384,233517056,941989888,1073737728,834922,39791,6,2643652,48166,0,755355,3377,854960640,40745984,1460650,1067042,7,2,0,0,0,56133,126629
1778298743152,2573783040,52772864,756240384,233517056,941899776,1073737728,834922,39791,6,2645796,48166,0,756163,3377,854960640,40745984,1462218,1068234,7,2,0,0,0,56133,126629
1778298743446,2573783040,52772864,756240384,233517056,941899776,1073737728,834922,39791,6,2647426,48166,0,756163,3377,854960640,40745984,1462416,1068314,7,2,0,0,0,56133,126629
1778298743741,2573783040,52772864,756240384,233517056,941899776,1073737728,834922,39791,6,2649056,48166,0,756163,3377,854960640,40745984,1462614,1069752,7,2,0,0,0,56133,126629
1778298744034,2573783040,52772864,756240384,233517056,941920256,1073737728,834922,39791,6,2651207,48166,0,756969,3377,854960640,40745984,1463752,1070068,7,2,0,0,0,56133,126629
1778298744325,2573783040,52772864,756240384,233517056,941920256,1073737728,834922,39791,6,2652854,48166,0,756969,3377,854960640,40745984,1464068,1070284,7,2,0,0,0,56133,126629
1778298744621,2573783040,52772864,756240384,233517056,941920256,1073737728,834922,39791,6,2654484,48166,0,756969,3377,854960640,40745984,1464336,1070370,7,2,0,0,0,56133,126629
1778298744913,2573783040,52772864,756244480,233517056,941920256,1073737728,834922,39791,6,2656114,48166,0,756969,3377,854960640,40745984,1466116,1071530,7,2,0,0,0,56133,126629
1778298745210,2573524992,52772864,756244480,233517056,941895680,1073737728,834922,39791,6,2658273,48166,0,757776,3377,854960640,40745984,1468762,1072364,7,2,0,0,0,56133,126630
1778298745504,2573524992,52781056,756244480,233517056,941895680,1073737728,834922,39831,6,2659905,48166,0,757776,3377,854960640,40786944,1469078,1072404,7,2,0,0,0,56133,126630
1778298745796,2573524992,52781056,756244480,233517056,941895680,1073737728,834922,39831,6,2661537,48166,0,757776,3377,854960640,40807424,1470026,1073412,7,2,0,0,0,56133,126630
1778298746088,2573991936,52781056,756244480,233521152,941916160,1073737728,834922,39851,6,2663701,48166,0,758587,3377,854960640,40807424,1472744,1074822,7,2,0,0,0,56135,126631
1778298746382,2573991936,52781056,756244480,233521152,941916160,1073737728,834922,39851,6,2665331,48166,0,758587,3377,854960640,40807424,1472942,1074862,7,2,0,0,0,56135,126631
1778298746676,2573991936,52781056,756244480,233521152,941916160,1073737728,834922,39851,6,2666962,48166,0,758587,3377,854960640,40807424,1473140,1075826,7,2,0,0,0,56135,126631
1778298746970,2573991936,52781056,756248576,233521152,941916160,1073737728,834922,39851,6,2668592,48166,0,758587,3377,854960640,40807424,1473534,1076452,7,2,0,0,0,56135,126631
1778298747267,2573803520,52781056,756248576,233525248,941981696,1073737728,834922,39851,6,2670727,48166,0,759398,3377,854960640,40807424,1474702,1076788,7,2,0,0,0,56135,126631
1778298747561,2573803520,52781056,756248576,233525248,941981696,1073737728,834922,39851,6,2672361,48166,0,759398,3377,854960640,40807424,1474900,1076828,7,2,0,0,0,56135,126631
1778298747857,2573803520,52781056,756248576,233525248,941981696,1073737728,834922,39851,6,2673991,48166,0,759398,3377,854960640,40807424,1476680,1077958,7,2,0,0,0,56135,126631
1778298748149,2573803520,52781056,756248576,233525248,941772800,1073737728,834922,39851,6,2676138,48166,0,760205,3377,854960640,40807424,1479430,1078694,7,2,0,0,0,56135,126632
1778298748444,2573803520,52781056,756248576,233525248,941772800,1073737728,834922,39851,6,2677768,48166,0,760205,3377,854960640,40807424,1479762,1078832,7,2,0,0,0,56135,126632
1778298748738,2573803520,52781056,756248576,233525248,941772800,1073737728,834922,39851,6,2679400,48166,0,760205,3377,854960640,40807424,1480184,1079380,7,2,0,0,0,56135,126632
1778298749034,2573803520,52781056,756264960,233525248,941899776,1073737728,834922,39851,6,2681037,48166,0,760205,3377,854960640,40807424,1482420,1080228,7,2,0,0,0,56135,126632
1778298749325,2573803520,52781056,756264960,233525248,941862912,1073737728,834922,39851,6,2683185,48166,0,761013,3377,854960640,40807424,1483502,1081318,7,2,0,0,0,56135,126633
1778298749619,2573803520,52781056,756264960,233525248,941862912,1073737728,834922,39851,6,2684816,48166,0,761013,3377,854960640,40807424,1483700,1082282,7,2,0,0,0,56135,126633
1778298749913,2573803520,52781056,756264960,233525248,941862912,1073737728,834922,39851,6,2686446,48166,0,761013,3377,854960640,40807424,1483992,1082686,7,2,0,0,0,56135,126633
1778298750208,2573803520,52781056,756264960,233525248,941891584,1073737728,834922,39851,6,2688623,48166,0,761818,3377,854960640,40807424,1485228,1083092,7,2,0,0,0,56135,126634
1778298750502,2573803520,52781056,756264960,233525248,941891584,1073737728,834922,39851,6,2690255,48166,0,761818,3377,854960640,40807424,1485442,1083092,7,2,0,0,0,56135,126634
1778298750790,2573803520,52789248,756269056,233525248,941891584,1073737728,834922,39907,6,2691892,48166,0,761818,3377,854960640,40864768,1485854,1083676,7,2,0,0,0,56135,126634
1778298751085,2573803520,52789248,756273152,233525248,941961216,1073737728,834922,39943,6,2693524,48166,0,761818,3377,854960640,40901632,1487634,1084378,7,2,0,0,0,56135,126637
1778298751382,2573803520,52789248,756273152,233533440,941953024,1073737728,834922,39943,6,2695664,48166,0,762630,3377,854960640,40901632,1490372,1085250,7,2,0,0,0,56137,126637
1778298751677,2573803520,52789248,756273152,233533440,941953024,1073737728,834922,39943,6,2697294,48166,0,762630,3377,854960640,40901632,1490676,1085416,7,2,0,0,0,56137,126637
1778298751972,2573803520,52789248,756273152,233533440,941953024,1073737728,834922,39943,6,2698932,48166,0,762630,3377,854960640,40901632,1493132,1086660,7,2,0,0,0,56137,126637
1778298752267,2574258176,52789248,756273152,233533440,941801472,1073737728,834922,39943,6,2701073,48166,0,763438,3377,854960640,40901632,1494284,1087784,7,2,0,0,0,56137,126637
1778298752561,2574258176,52789248,756273152,233533440,941801472,1073737728,834922,39943,6,2702703,48166,0,763438,3377,854960640,40901632,1494498,1087870,7,2,0,0,0,56137,126637
1778298752857,2574258176,52789248,756273152,233533440,941801472,1073737728,834922,39943,6,2704333,48166,0,763438,3377,854960640,40901632,1494892,1089414,7,2,0,0,0,56137,126637
1778298753150,2574360576,52789248,756277248,233533440,941940736,1073737728,834922,39943,6,2705964,48166,0,763438,3377,854960640,40901632,1495090,1089454,7,2,0,0,0,56137,126637
1778298753447,2574876672,52789248,756277248,233533440,941916160,1073737728,834922,39943,6,2708105,48166,0,764245,3377,854960640,40901632,1496242,1089620,7,2,0,0,0,56137,126638
1778298753741,2574876672,52789248,756277248,233533440,941916160,1073737728,834922,39943,6,2709735,48166,0,764246,3377,854960640,40901632,1496440,1089972,7,2,0,0,0,56137,126638
1778298754035,2574876672,52789248,756277248,233533440,941916160,1073737728,834922,39943,6,2711366,48166,0,764246,3377,854960640,40901632,1498236,1090674,7,2,0,0,0,56137,126638
1778298754325,2574630912,52789248,756277248,233533440,941916160,1073737728,834922,39943,6,2713500,48166,0,765050,3377,854960640,40901632,1501130,1091578,7,2,0,0,0,56137,126638
1778298754621,2574630912,52789248,756277248,233533440,941916160,1073737728,834922,39943,6,2715131,48166,0,765050,3377,854960640,40901632,1501446,1091794,7,2,0,0,0,56137,126638
1778298754915,2574630912,52789248,756277248,233533440,941916160,1073737728,834922,39943,6,2716770,48166,0,765050,3377,854960640,40901632,1503970,1093092,7,2,0,0,0,56137,126638
1778298755210,2574630912,52789248,756281344,233533440,941961216,1073737728,834922,39943,6,2718400,48166,0,765050,3377,854960640,40901632,1504286,1094232,7,2,0,0,0,56137,126638
1778298755508,2575167488,52789248,756281344,233533440,941957120,1073737728,834922,39943,6,2720547,48166,0,765857,3377,854960640,40901632,1505422,1094352,7,2,0,0,0,56137,126639
1778298755801,2575167488,52797440,756281344,233533440,941957120,1073737728,834922,39987,6,2722179,48166,0,765857,3377,854960640,40946688,1506030,1095994,7,2,0,0,0,56137,126639
1778298756096,2575167488,52797440,756281344,233533440,941957120,1073737728,834922,40003,6,2723815,48166,0,765857,3377,854960640,40963072,1506228,1095994,7,2,0,0,0,56137,126639
1778298756391,2575466496,52797440,756281344,233533440,941957120,1073737728,834922,40003,6,2725980,48166,0,766669,3377,854960640,40963072,1506940,1096034,7,2,0,0,0,56137,126639
1778298756683,2575466496,52797440,756281344,233533440,941957120,1073737728,834922,40003,6,2727611,48166,0,766669,3377,854960640,40963072,1507806,1096172,7,2,0,0,0,56137,126639
1778298756978,2575474688,52797440,756285440,233541632,941928448,1073737728,834922,40003,6,2729241,48166,0,766669,3377,854960640,40963072,1509816,1097140,7,2,0,0,0,56137,126639
1778298757272,2575474688,52797440,756285440,233541632,941928448,1073737728,834922,40003,6,2730871,48166,0,766669,3377,854960640,40963072,1511596,1097802,7,2,0,0,0,56139,126639
1778298757569,2574442496,52797440,756289536,233541632,941965312,1073737728,834922,40003,6,2733010,48166,0,767476,3377,854960640,40963072,1512768,1098014,7,2,0,0,0,56139,126640
1778298757864,2574442496,52797440,756289536,233541632,941965312,1073737728,834922,40003,6,2734654,48166,0,767476,3377,854960640,40963072,1515094,1099286,7,2,0,0,0,56139,126640
1778298758157,2574442496,52797440,756289536,233541632,941965312,1073737728,834922,40003,6,2736286,48166,0,767476,3377,854960640,40963072,1515496,1100336,7,2,0,0,0,56139,126640
1778298758450,2574909440,52797440,756289536,233541632,941965312,1073737728,834922,40003,6,2738423,48166,0,768280,3377,854960640,40963072,1516788,1100632,7,2,0,0,0,56139,126640
1778298758745,2574909440,52797440,756289536,233541632,941965312,1073737728,834922,40003,6,2740053,48166,0,768280,3377,854960640,40963072,1517104,1102084,7,2,0,0,0,56139,126640
1778298759037,2574909440,52797440,756289536,233541632,941965312,1073737728,834922,40003,6,2741685,48166,0,768280,3377,854960640,40963072,1517466,1102262,7,2,0,0,0,56139,126640
1778298759328,2574979072,52797440,756293632,233541632,941985792,1073737728,834922,40003,6,2743316,48166,0,768280,3377,854960640,40963072,1517664,1102262,7,2,0,0,0,56139,126641
1778298759621,2574741504,52797440,756293632,233541632,941973504,1073737728,834922,40003,6,2745472,48166,0,769090,3377,854960640,40963072,1518874,1102486,7,2,0,0,0,56139,126641
1778298759915,2574741504,52797440,756293632,233541632,941973504,1073737728,834922,40003,6,2747103,48166,0,769090,3377,854960640,40963072,1520724,1103460,7,2,0,0,0,56139,126641
1778298760209,2574741504,52797440,756293632,233541632,941973504,1073737728,834922,40003,6,2748733,48166,0,769090,3377,854960640,40963072,1522702,1104116,7,2,0,0,0,56139,126641
1778298760505,2574725120,52797440,756293632,233541632,941821952,1073737728,834922,40003,6,2750896,48166,0,769902,3377,854960640,40963072,1524078,1104294,7,2,0,0,0,56139,126641
1778298760799,2574725120,52805632,756285440,233541632,941821952,1073737728,834922,40067,6,2752530,48166,0,769902,3377,854960640,41028608,1525426,1105570,7,2,0,0,0,56139,126641
1778298761090,2574761984,52805632,756297728,233541632,941977600,1073737728,834922,40067,6,2754166,48166,0,769902,3377,854960640,41028608,1526752,1106758,7,2,0,0,0,56139,126641
1778298761384,2574761984,52805632,756297728,233541632,941977600,1073737728,834922,40067,6,2755796,48166,0,769902,3377,854960640,41053184,1527234,1106844,7,2,0,0,0,56139,126641
1778298761679,2575556608,52805632,756297728,233549824,941985792,1073737728,834922,40091,6,2757930,48166,0,770707,3377,854960640,41053184,1528348,1108024,7,2,0,0,0,56141,126643
1778298761974,2575556608,52805632,756297728,233549824,941985792,1073737728,834922,40091,6,2759560,48166,0,770707,3377,854960640,41053184,1528640,1108584,7,2,0,0,0,56141,126643
1778298762269,2575495168,52805632,756297728,233549824,941985792,1073737728,834922,40091,6,2761206,48166,0,770707,3377,854960640,41053184,1528908,1108670,7,2,0,0,0,56141,126643
1778298762564,2575798272,52805632,756297728,233549824,941985792,1073737728,834922,40091,6,2763351,48166,0,771515,3377,854960640,41053184,1529952,1108966,7,2,0,0,0,56141,126643
1778298762858,2575798272,52805632,756297728,233549824,941985792,1073737728,834922,40091,6,2764983,48166,0,771515,3377,854960640,41053184,1531790,1110194,7,2,0,0,0,56141,126643
1778298763150,2575843328,52805632,756310016,233549824,941940736,1073737728,834922,40091,6,2766616,48166,0,771515,3377,854960640,41053184,1533774,1110896,7,2,0,0,0,56141,126644
1778298763444,2575843328,52805632,756310016,233549824,941940736,1073737728,834922,40091,6,2768248,48166,0,771515,3377,854960640,41053184,1534132,1111034,7,2,0,0,0,56141,126644
1778298763738,2576379904,52805632,756314112,233549824,941973504,1073737728,834922,40091,6,2770397,48166,0,772317,3377,854960640,41053184,1535522,1111564,7,2,0,0,0,56141,126644
1778298764034,2576379904,52805632,756314112,233549824,941973504,1073737728,834922,40091,6,2772032,48166,0,772317,3377,854960640,41053184,1537704,1112304,7,2,0,0,0,56141,126644
1778298764323,2576379904,52805632,756314112,233549824,941973504,1073737728,834922,40091,6,2773664,48166,0,772317,3377,854960640,41053184,1537902,1113228,7,2,0,0,0,56141,126644
1778298764618,2577309696,52805632,756314112,233549824,941821952,1073737728,834922,40091,6,2775807,48166,0,773128,3377,854960640,41053184,1539310,1113890,7,2,0,0,0,56141,126644
1778298764910,2577309696,52805632,756314112,233549824,941821952,1073737728,834922,40091,6,2777439,48166,0,773128,3377,854960640,41053184,1540404,1115274,7,2,0,0,0,56141,126644
1778298765205,2577309696,52805632,756314112,233549824,941821952,1073737728,834922,40091,6,2779069,48166,0,773128,3377,854960640,41053184,1540618,1115314,7,2,0,0,0,56141,126644
1778298765500,2577432576,52805632,756318208,233549824,941957120,1073737728,834922,40091,6,2780699,48166,0,773128,3377,854960640,41053184,1540886,1115360,7,2,0,0,0,56141,126644
1778298765795,2577174528,52805632,756318208,233549824,941985792,1073737728,834922,40091,6,2782834,48166,0,773931,3377,854960640,41094144,1541982,1115980,7,2,0,0,0,56141,126646
1778298766090,2577174528,52813824,756318208,233549824,941989888,1073737728,834922,40131,6,2784479,48166,0,773931,3377,854960640,41094144,1543762,1116596,7,2,0,0,0,56141,126647
1778298766384,2577174528,52813824,756322304,233549824,941989888,1073737728,834922,40131,6,2786112,48166,0,773931,3377,854960640,41094144,1546014,1117474,7,2,0,0,0,56141,126647
1778298766678,2576916480,52813824,756322304,233558016,941940736,1073737728,834922,40131,6,2788252,48167,0,774733,3377,854960640,41094144,1547148,1117714,7,2,0,0,0,56143,126647
1778298766973,2576916480,52813824,756322304,233558016,941940736,1073737728,834922,40167,6,2789889,48167,0,774733,3377,854960640,41131008,1548962,1118828,7,2,0,0,0,56143,126647
1778298767269,2576916480,52813824,756322304,233558016,941977600,1073737728,834922,40167,6,2791519,48167,0,774733,3377,854960640,41131008,1549278,1119928,7,2,0,0,0,56143,126649
1778298767561,2576916480,52813824,756322304,233558016,941977600,1073737728,834922,40167,6,2793149,48167,0,774733,3377,854960640,41131008,1549476,1119968,7,2,0,0,0,56143,126649
1778298767856,2576916480,52813824,756322304,233558016,941977600,1073737728,834922,40167,6,2795299,48167,0,775542,3377,854960640,41131008,1550668,1121462,7,2,0,0,0,56143,126649
1778298768144,2576916480,52813824,756322304,233558016,942010368,1073737728,834922,40167,6,2796946,48167,0,775542,3377,854960640,41131008,1550866,1121502,7,2,0,0,0,56143,126649
1778298768438,2576916480,52813824,756326400,233558016,942010368,1073737728,834922,40167,6,2798578,48167,0,775542,3377,854960640,41131008,1551064,1121542,7,2,0,0,0,56143,126649
1778298768730,2576142336,52813824,756326400,233558016,941846528,1073737728,834922,40167,6,2800723,48167,0,776345,3377,854960640,41131008,1552168,1121708,7,2,0,0,0,56143,126649
1778298769024,2576142336,52813824,756326400,233558016,941846528,1073737728,834922,40167,6,2802354,48167,0,776345,3377,854960640,41131008,1553964,1122908,7,2,0,0,0,56143,126649
1778298769317,2576142336,52813824,756326400,233558016,941969408,1073737728,834922,40167,6,2803986,48167,0,776345,3377,854960640,41131008,1555862,1123524,7,2,0,0,0,56143,126649
1778298769610,2576142336,52813824,756326400,233558016,941969408,1073737728,834922,40167,6,2805617,48167,0,776345,3377,854960640,41131008,1556548,1123890,7,2,0,0,0,56143,126649
1778298769907,2575884288,52813824,756326400,233558016,942120960,1073737728,834922,40167,6,2807762,48167,0,777151,3377,854960640,41131008,1559676,1125122,7,2,0,0,0,56143,126649
1778298770201,2575884288,52813824,756330496,233558016,941989888,1073737728,834922,40167,6,2809392,48167,0,777151,3377,854960640,41131008,1560062,1126348,7,2,0,0,0,56143,126650
1778298770497,2575884288,52813824,756330496,233558016,941989888,1073737728,834922,40167,6,2811022,48167,0,777151,3377,854960640,41131008,1560260,1126348,7,2,0,0,0,56143,126650
1778298770792,2575626240,52813824,756330496,233558016,942022656,1073737728,834922,40167,6,2813174,48167,0,777956,3377,854960640,41131008,1561034,1127716,7,2,0,0,0,56143,126651
1778298771087,2575626240,52822016,756322304,233558016,942022656,1073737728,834922,40211,6,2814806,48167,0,777956,3377,854960640,41176064,1561954,1127894,7,2,0,0,0,56143,126651
1778298771381,2575626240,52822016,756330496,233558016,942022656,1073737728,834922,40211,6,2816436,48167,0,777956,3377,854960640,41176064,1562152,1127934,7,2,0,0,0,56143,126651
1778298771675,2575626240,52822016,756330496,233558016,942022656,1073737728,834922,40211,6,2818067,48167,0,777956,3377,854960640,41176064,1562350,1127974,7,2,0,0,0,56143,126651
1778298771971,2575368192,52822016,756330496,233566208,942026752,1073737728,834922,40227,6,2820207,48167,0,778768,3377,854960640,41192448,1565138,1129340,7,2,0,0,0,56145,126651
1778298772265,2575368192,52822016,756334592,233566208,942026752,1073737728,834922,40227,6,2821837,48167,0,778768,3377,854960640,41192448,1567020,1130172,7,2,0,0,0,56145,126651
1778298772559,2575368192,52822016,756338688,233566208,942026752,1073737728,834922,40227,6,2823470,48167,0,778769,3377,854960640,41192448,1567406,1130298,7,2,0,0,0,56145,126651
1778298772854,2575110144,52822016,756338688,233562112,942055424,1073737728,834922,40227,6,2825618,48167,0,779572,3377,854960640,41192448,1570606,1131474,7,2,0,0,0,56145,126653
1778298773148,2575110144,52822016,756338688,233566208,942022656,1073737728,834922,40227,6,2827250,48167,0,779572,3377,854960640,41192448,1570922,1132574,7,2,0,0,0,56145,126653
1778298773442,2575110144,52822016,756338688,233566208,942022656,1073737728,834922,40227,6,2828882,48167,0,779572,3377,854960640,41192448,1571190,1132660,7,2,0,0,0,56145,126653
1778298773736,2575110144,52822016,756338688,233566208,942022656,1073737728,834922,40227,6,2830512,48167,0,779572,3377,854960640,41192448,1571388,1133936,7,2,0,0,0,56145,126653
1778298774032,2575110144,52822016,756338688,233566208,942006272,1073737728,834922,40227,6,2832648,48167,0,780375,3377,854960640,41192448,1572526,1134244,7,2,0,0,0,56145,126653
1778298774321,2575110144,52822016,756342784,233566208,942006272,1073737728,834922,40227,6,2834294,48167,0,780375,3377,854960640,41192448,1572869,1134336,7,2,0,0,0,56145,126653
1778298774616,2575110144,52822016,756342784,233566208,942006272,1073737728,834922,40227,6,2835925,48167,0,780378,3377,854960640,41192448,1573265,1134688,7,2,0,0,0,56145,126653
1778298774910,2575110144,52822016,756342784,233566208,941912064,1073737728,834922,40227,6,2838074,48167,0,781185,3377,854960640,41192448,1576041,1136032,7,2,0,0,0,56145,126653
1778298775205,2575110144,52822016,756342784,233566208,942030848,1073737728,834922,40227,6,2839706,48167,0,781185,3377,854960640,41192448,1577939,1136904,7,2,0,0,0,56145,126653
1778298775501,2575110144,52822016,756342784,233566208,942030848,1073737728,834922,40227,6,2841340,48167,0,781185,3377,854960640,41192448,1578255,1136944,7,2,0,0,0,56145,126653
1778298775796,2575110144,52822016,756350976,233566208,942043136,1073737728,834922,40227,6,2842983,48167,0,781185,3377,854960640,41192448,1578779,1138000,7,2,0,0,0,56145,126655
1778298776090,2575110144,52830208,756355072,233566208,942034944,1073737728,834922,40255,6,2845132,48167,0,781993,3377,854960640,41221120,1581717,1139300,7,2,0,0,0,56145,126655
1778298776384,2575110144,52830208,756355072,233566208,942043136,1073737728,834922,40287,6,2846769,48167,0,781993,3377,854960640,41253888,1581915,1139340,7,2,0,0,0,56145,126657
1778298776678,2575110144,52830208,756355072,233566208,942043136,1073737728,834922,40287,6,2848400,48167,0,781993,3377,854960640,41253888,1582113,1140264,7,2,0,0,0,56145,126657
1778298776974,2574852096,52830208,756355072,233574400,942039040,1073737728,834922,40287,6,2850535,48167,0,782795,3377,854960640,41290752,1583615,1140980,7,2,0,0,0,56147,126657
1778298777269,2574852096,52830208,756355072,233574400,942055424,1073737728,834922,40323,6,2852165,48167,0,782795,3377,854960640,41290752,1584411,1141072,7,2,0,0,0,56147,126657
1778298777564,2574852096,52830208,756355072,233574400,942055424,1073737728,834922,40323,6,2853795,48167,0,782795,3377,854960640,41290752,1584813,1141424,7,2,0,0,0,56147,126657
1778298777860,2574852096,52830208,756359168,233574400,942055424,1073737728,834922,40323,6,2855427,48167,0,782795,3377,854960640,41290752,1586593,1142392,7,2,0,0,0,56147,126657
1778298778154,2575376384,52830208,756359168,233574400,942010368,1073737728,834922,40323,6,2857573,48167,0,783604,3377,854960640,41290752,1589325,1143140,7,2,0,0,0,56147,126657
1778298778448,2575376384,52830208,756359168,233574400,942010368,1073737728,834922,40323,6,2859205,48167,0,783604,3377,854960640,41290752,1589523,1143140,7,2,0,0,0,56147,126657
1778298778741,2575376384,52830208,756359168,233574400,942010368,1073737728,834922,40323,6,2860838,48167,0,783604,3377,854960640,41290752,1589945,1143612,7,2,0,0,0,56147,126657
1778298779038,2575118336,52830208,756363264,233574400,942174208,1073737728,834922,40323,6,2862988,48167,0,784412,3377,854960640,41290752,1592493,1144436,7,2,0,0,0,56147,126658
1778298779331,2575118336,52830208,756363264,233574400,942174208,1073737728,834922,40323,6,2864619,48167,0,784412,3377,854960640,41290752,1592707,1145400,7,2,0,0,0,56147,126658
1778298779626,2575118336,52830208,756363264,233574400,942174208,1073737728,834922,40323,6,2866249,48167,0,784412,3377,854960640,41290752,1592905,1146364,7,2,0,0,0,56147,126658
1778298779917,2575118336,52830208,756367360,233574400,942174208,1073737728,834922,40323,6,2867879,48167,0,784412,3377,854960640,41290752,1593197,1146884,7,2,0,0,0,56147,126658
1778298780213,2575118336,52830208,756367360,233574400,942059520,1073737728,834922,40323,6,2870033,48167,0,785219,3377,854960640,41290752,1594423,1147108,7,2,0,0,0,56147,126660
1778298780508,2575118336,52830208,756367360,233574400,942059520,1073737728,834922,40323,6,2871663,48167,0,785219,3377,854960640,41290752,1594621,1147108,7,2,0,0,0,56147,126660
1778298780796,2575118336,52830208,756367360,233574400,942059520,1073737728,834922,40323,6,2873293,48167,0,785219,3377,854960640,41290752,1595135,1147880,7,2,0,0,0,56147,126660
1778298781091,2574872576,52830208,756367360,233574400,942186496,1073737728,834922,40323,6,2875447,48168,0,786027,3377,854960640,41290752,1597947,1148668,7,2,0,0,0,56147,126660
1778298781385,2574872576,52838400,756367360,233574400,942186496,1073737728,834922,40371,6,2877079,48168,0,786027,3377,854960640,41339904,1599947,1149500,7,2,0,0,0,56147,126660
1778298781681,2574872576,52838400,756367360,233574400,942186496,1073737728,834922,40371,6,2878711,48168,0,786027,3377,854960640,41339904,1600369,1149580,7,2,0,0,0,56147,126660
1778298781975,2574872576,52838400,756371456,233574400,942186496,1073737728,834922,40371,6,2880347,48168,0,786027,3377,854960640,41339904,1602765,1150724,7,2,0,0,0,56147,126660
1778298782272,2575024128,52838400,756375552,233578496,942178304,1073737728,834922,40371,6,2882491,48168,0,786833,3377,854960640,41339904,1603863,1151768,7,2,0,0,0,56147,126661
1778298782565,2575024128,52838400,756375552,233578496,942178304,1073737728,834922,40399,6,2884121,48168,0,786833,3377,854960640,41368576,1604077,1151808,7,2,0,0,0,56147,126661
1778298782861,2575024128,52838400,756375552,233578496,942178304,1073737728,834922,40399,6,2885751,48168,0,786833,3377,854960640,41368576,1604369,1153176,7,2,0,0,0,56147,126661
1778298783154,2575667200,52838400,756375552,233586688,941977600,1073737728,834922,40399,6,2887894,48168,0,787641,3377,854960640,41368576,1605445,1153348,7,2,0,0,0,56149,126661
1778298783448,2575667200,52838400,756375552,233586688,941977600,1073737728,834922,40399,6,2889525,48168,0,787641,3377,854960640,41368576,1605761,1153524,7,2,0,0,0,56149,126661
1778298783742,2575667200,52838400,756375552,233586688,941977600,1073737728,834922,40399,6,2891155,48168,0,787641,3377,854960640,41368576,1605959,1154108,7,2,0,0,0,56149,126661
1778298784036,2575667200,52838400,756379648,233582592,942051328,1073737728,834922,40399,6,2892786,48168,0,787641,3377,854960640,41368576,1607739,1154764,7,2,0,0,0,56149,126661
1778298784328,2575409152,52838400,756379648,233582592,942108672,1073737728,834922,40399,6,2894943,48168,0,788445,3377,854960640,41368576,1610235,1155380,7,2,0,0,0,56149,126662
1778298784622,2575409152,52838400,756379648,233582592,942108672,1073737728,834922,40399,6,2896573,48168,0,788445,3377,854960640,41368576,1610679,1155872,7,2,0,0,0,56149,126662
1778298784913,2575409152,52838400,756379648,233582592,942108672,1073737728,834922,40399,6,2898211,48168,0,788445,3377,854960640,41368576,1613127,1156884,7,2,0,0,0,56149,126662
1778298785207,2574893056,52838400,756379648,233582592,942059520,1073737728,834922,40399,6,2900360,48168,0,789253,3377,854960640,41368576,1614321,1158240,7,2,0,0,0,56149,126662
1778298785501,2574893056,52838400,756379648,233582592,942059520,1073737728,834922,40399,6,2901990,48168,0,789253,3377,854960640,41368576,1614535,1158280,7,2,0,0,0,56149,126662
1778298785796,2574893056,52838400,756383744,233582592,942059520,1073737728,834922,40399,6,2903621,48168,0,789253,3377,854960640,41368576,1615025,1159836,7,2,0,0,0,56149,126662
1778298786090,2574893056,52838400,756383744,233582592,942059520,1073737728,834922,40399,6,2905252,48168,0,789253,3377,854960640,41368576,1615437,1159836,7,2,0,0,0,56149,126662
1778298786386,2574635008,52838400,756383744,233582592,941989888,1073737728,834922,40403,6,2907412,48168,0,790066,3377,854960640,41417728,1615437,1159836,7,2,0,0,0,56149,126662
1778298786681,2574635008,52846592,756383744,233582592,941989888,1073737728,834922,40447,6,2909042,48168,0,790066,3377,854960640,41417728,1616869,1160144,7,2,0,0,0,56149,126662
1778298786977,2574635008,52846592,756383744,233582592,942051328,1073737728,834922,40447,6,2910672,48168,0,790066,3377,854960640,41417728,1618649,1161344,7,2,0,0,0,56149,126663
1778298787271,2574913536,52846592,756383744,233590784,942059520,1073737728,834922,40447,6,2912817,48168,0,790867,3377,854960640,41417728,1621081,1162040,7,2,0,0,0,56151,126663
1778298787565,2574913536,52846592,756383744,233590784,942059520,1073737728,834922,40447,6,2914449,48168,0,790867,3377,854960640,41417728,1621531,1162132,7,2,0,0,0,56151,126663
